epoch,step,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
8,53,,,,,,,,,,1.2078758478164673,1.420763373374939,0.0564136803150177,0.07833899557590485,0.0,0.0,0.8343421816825867,2.810194253921509,2.103677272796631
8,53,1.0012882947921753,1.1985915899276733,0.0553482323884964,0.11216464638710022,0.0,0.0,0.5145238637924194,1.357609510421753,1.4853219985961914,,,,,,,,,
9,59,,,,,,,,,,1.1618860960006714,1.3707857131958008,0.0656706914305687,0.09423957020044327,0.0,0.0,0.9231876134872437,3.0581204891204834,1.9814554452896118
9,59,0.9343737363815308,1.1187173128128052,0.06753426790237427,0.13738946616649628,0.0,0.0,0.5263509154319763,1.3068645000457764,1.3090183734893799,,,,,,,,,
10,65,,,,,,,,,,1.1103287935256958,1.3169397115707397,0.07477107644081116,0.11663974821567535,0.0,0.0,1.001709222793579,3.263615131378174,1.8544467687606812
10,65,0.8720487952232361,1.046838402748108,0.06692733615636826,0.1300012469291687,0.0,0.0,0.508350670337677,1.26474130153656,1.1547682285308838,,,,,,,,,
11,71,,,,,,,,,,1.0535221099853516,1.261467456817627,0.07986822724342346,0.11679162085056305,0.0,0.0,0.9813665151596069,2.9812536239624023,1.693819284439087
11,71,0.8030721545219421,0.9399751424789429,0.06629683822393417,0.1338101029396057,0.0,0.0,0.536763608455658,1.4414000511169434,1.0122332572937012,,,,,,,,,
12,77,,,,,,,,,,0.9941869974136353,1.2059394121170044,0.08113932609558105,0.12251852452754974,0.0,0.0,1.103322982788086,3.3690552711486816,1.58280611038208
12,77,0.7259265780448914,0.8921114802360535,0.08233112096786499,0.16073715686798096,0.0,0.0,0.6933899521827698,1.8674194812774658,0.8880131244659424,,,,,,,,,
13,83,,,,,,,,,,0.9459905624389648,1.159045934677124,0.08128558099269867,0.11692093312740326,0.0,0.0,1.077229619026184,3.1093552112579346,1.453739047050476
13,83,0.6610140800476074,0.832085132598877,0.09826480597257614,0.2138596475124359,0.0,0.0,0.673679769039154,1.7520633935928345,0.8095510005950928,,,,,,,,,
14,89,,,,,,,,,,0.8989598155021667,1.1071140766143799,0.08315648138523102,0.13022953271865845,0.0,0.0,1.2020213603973389,3.72898530960083,1.3817145824432373
14,89,0.6103470921516418,0.7923462986946106,0.09750876575708389,0.19767577946186066,0.0,0.0,0.8666229248046875,2.5749940872192383,0.7531784176826477,,,,,,,,,
15,95,,,,,,,,,,0.8479280471801758,1.0446804761886597,0.08564532548189163,0.14588935673236847,0.0,0.0,1.487059473991394,5.296689987182617,1.3931901454925537
15,95,0.5679028034210205,0.7305316925048828,0.09001869708299637,0.1768655776977539,0.0,0.0,0.768629252910614,1.9506900310516357,0.6508532166481018,,,,,,,,,
16,101,,,,,,,,,,0.7904334664344788,0.9771016836166382,0.0876639261841774,0.14146669209003448,0.0,0.0,1.6166578531265259,5.314762115478516,1.2572075128555298
16,101,0.5261557102203369,0.6945725679397583,0.0876731276512146,0.16829776763916016,0.0,0.0,0.8158845901489258,2.0283656120300293,0.5880040526390076,,,,,,,,,
17,107,,,,,,,,,,0.7300353050231934,0.9091037511825562,0.0881337895989418,0.13562573492527008,0.0,0.0,1.8599064350128174,5.897138595581055,1.1926264762878418
17,107,0.4924275875091553,0.6539515852928162,0.08606217056512833,0.1691097766160965,0.0,0.0,0.7567360997200012,2.0251107215881348,0.53276127576828,,,,,,,,,
