epoch,step,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
37,5281,0.7158200740814209,0.8490709066390991,0.07787556946277618,0.1372380554676056,0.0,0.0,0.25945115089416504,0.5343921780586243,1.7801767587661743,,,,,,,,,
38,5420,,,,,,,,,,0.7933516502380371,0.9202876091003418,0.07543069124221802,0.12273049354553223,0.0,0.0,1.6951556205749512,3.314607620239258,3.608041286468506
38,5420,0.7091637849807739,0.8447355628013611,0.07531510293483734,0.12945714592933655,0.0,0.0,0.24604594707489014,0.5054855942726135,1.7193536758422852,,,,,,,,,
39,5559,,,,,,,,,,0.7884546518325806,0.9138745069503784,0.07551223784685135,0.12284243851900101,0.0,0.0,1.6769970655441284,3.2843947410583496,3.5519275665283203
39,5559,0.7039833068847656,0.8498367667198181,0.07740051299333572,0.13464109599590302,0.0,0.0,0.2187524288892746,0.4532952308654785,1.6997056007385254,,,,,,,,,
40,5698,,,,,,,,,,0.7824565768241882,0.9066206812858582,0.07602959871292114,0.12390610575675964,0.0,0.0,1.7043637037277222,3.3437249660491943,3.576612710952759
40,5698,0.6988446116447449,0.839209794998169,0.07917893677949905,0.1384401023387909,0.0,0.0,0.21289314329624176,0.43722134828567505,1.6823385953903198,,,,,,,,,
41,5837,,,,,,,,,,0.7804655432701111,0.9039483070373535,0.07616304606199265,0.1240234524011612,0.0,0.0,1.6993160247802734,3.333893299102783,3.5639657974243164
41,5837,0.693837583065033,0.8333661556243896,0.07686489075422287,0.13022451102733612,0.0,0.0,0.2129315584897995,0.43390369415283203,1.6572279930114746,,,,,,,,,
42,5976,,,,,,,,,,0.7761813998222351,0.8987789750099182,0.07670401781797409,0.12485181540250778,0.0,0.0,1.7073299884796143,3.342993974685669,3.5588033199310303
42,5976,0.6912165284156799,0.8210142850875854,0.07769355177879333,0.13350874185562134,0.0,0.0,0.2079996019601822,0.42566558718681335,1.6432987451553345,,,,,,,,,
43,6115,,,,,,,,,,0.7716464996337891,0.8932452201843262,0.07706619054079056,0.1254844218492508,0.0,0.0,1.7154712677001953,3.3573410511016846,3.557318687438965
43,6115,0.6883957386016846,0.8208538889884949,0.07574526965618134,0.13194656372070312,0.0,0.0,0.20794051885604858,0.4214839041233063,1.631640911102295,,,,,,,,,
44,6254,,,,,,,,,,0.7721905708312988,0.8937888145446777,0.07693438977003098,0.12530207633972168,0.0,0.0,1.7116378545761108,3.358255624771118,3.56302547454834
44,6254,0.6845755577087402,0.8062235713005066,0.07903319597244263,0.1367495357990265,0.0,0.0,0.19645491242408752,0.41277220845222473,1.617110252380371,,,,,,,,,
45,6393,,,,,,,,,,0.7699859738349915,0.8909584879875183,0.07700532674789429,0.12546861171722412,0.0,0.0,1.7186838388442993,3.370530605316162,3.567812204360962
45,6393,0.68197101354599,0.7974479794502258,0.08210240304470062,0.14060866832733154,0.0,0.0,0.19621486961841583,0.4145132601261139,1.6093798875808716,,,,,,,,,
46,6532,,,,,,,,,,0.7675856351852417,0.8879427909851074,0.07724495977163315,0.12584006786346436,0.0,0.0,1.721360206604004,3.3781015872955322,3.5655665397644043
46,6532,0.681389570236206,0.8047207593917847,0.07658438384532928,0.1306561976671219,0.0,0.0,0.1963307112455368,0.40465348958969116,1.5969024896621704,,,,,,,,,
47,6671,,,,,,,,,,0.7672910094261169,0.8874548673629761,0.07728113234043121,0.12592211365699768,0.0,0.0,1.7235376834869385,3.3824894428253174,3.568086862564087
47,6671,0.6797736883163452,0.8156422972679138,0.07586899399757385,0.128759503364563,0.0,0.0,0.1938743144273758,0.3970588445663452,1.5885186195373535,,,,,,,,,
48,6810,,,,,,,,,,0.7664119601249695,0.8863247036933899,0.07735956460237503,0.1260433793067932,0.0,0.0,1.7237566709518433,3.3832314014434814,3.5642776489257812
48,6810,0.6786069273948669,0.8128679990768433,0.07868679612874985,0.1353265345096588,0.0,0.0,0.1933118999004364,0.40543630719184875,1.5859858989715576,,,,,,,,,
49,6949,,,,,,,,,,0.7665562629699707,0.8862712383270264,0.07733794301748276,0.12603069841861725,0.0,0.0,1.7238060235977173,3.3836419582366943,3.565814256668091
49,6949,0.6776195764541626,0.8013185262680054,0.08240136504173279,0.14154572784900665,0.0,0.0,0.19171768426895142,0.40092194080352783,1.585717797279358,,,,,,,,,
