epoch,step,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
0,40,,,,,,,,,,0.9360212087631226,1.480483055114746,0.0963984951376915,0.1520971953868866,0.0,0.0,0.782131552696228,1.6251914501190186,3.7053627967834473
0,40,1.9271515607833862,3.0031707286834717,0.057823605835437775,0.10518049448728561,0.0,0.0,0.7788348197937012,1.6040740013122559,14.907681465148926,,,,,,,,,
1,81,,,,,,,,,,1.0223053693771362,1.4779478311538696,0.10511893033981323,0.17435747385025024,0.0,0.0,0.9996315836906433,2.0352237224578857,3.309518337249756
1,81,1.7509788274765015,2.3383727073669434,0.11324387788772583,0.2103831022977829,0.0,0.0,1.4324506521224976,3.0970358848571777,11.570409774780273,,,,,,,,,
2,122,,,,,,,,,,1.0588020086288452,1.477702021598816,0.12205028533935547,0.1916043758392334,0.0,0.0,1.1550787687301636,2.3609580993652344,3.3980612754821777
2,122,1.818658709526062,2.3954503536224365,0.12289270758628845,0.22596192359924316,0.0,0.0,1.038683533668518,2.243335485458374,9.67019271850586,,,,,,,,,
3,163,,,,,,,,,,1.0707294940948486,1.4630266427993774,0.12293310463428497,0.19344648718833923,0.0,0.0,1.1683363914489746,2.580657958984375,3.496243953704834
3,163,1.7311267852783203,2.3031320571899414,0.12276874482631683,0.21075163781642914,0.0,0.0,1.1427184343338013,2.6033201217651367,9.344676971435547,,,,,,,,,
4,204,,,,,,,,,,1.004115343093872,1.3571146726608276,0.13024404644966125,0.20994839072227478,0.0,0.0,0.9686052203178406,1.932692527770996,2.669665575027466
4,204,1.6212999820709229,2.163325309753418,0.11266937106847763,0.1983988732099533,0.0,0.0,1.0088462829589844,2.220048666000366,7.542454242706299,,,,,,,,,
5,245,,,,,,,,,,0.9295451045036316,1.259828805923462,0.13147805631160736,0.2378508597612381,0.0,0.0,1.2229077816009521,2.805800437927246,3.1929116249084473
5,245,1.4456919431686401,1.9185729026794434,0.13209551572799683,0.23821182548999786,0.0,0.0,1.27994704246521,2.9139931201934814,7.027710914611816,,,,,,,,,
6,286,,,,,,,,,,0.9151507616043091,1.2353780269622803,0.10769972950220108,0.18047113716602325,0.0,0.0,0.8592249155044556,1.7248042821884155,2.4838128089904785
6,286,1.394059181213379,1.8634299039840698,0.0954231396317482,0.16571134328842163,0.0,0.0,1.2016105651855469,2.8337998390197754,6.805213451385498,,,,,,,,,
7,327,,,,,,,,,,0.902374267578125,1.183929681777954,0.13723933696746826,0.23606014251708984,0.0,0.0,0.9629311561584473,1.9523595571517944,2.3268072605133057
7,327,1.318486213684082,1.7914525270462036,0.11536817252635956,0.20964083075523376,0.0,0.0,0.9330304265022278,1.9808999300003052,5.346454620361328,,,,,,,,,
8,368,,,,,,,,,,0.8692728281021118,1.1385198831558228,0.12959200143814087,0.23641106486320496,0.0,0.0,1.0968314409255981,2.4368700981140137,2.7360596656799316
8,368,1.142192006111145,1.596434235572815,0.12441880255937576,0.22762534022331238,0.0,0.0,0.993316113948822,2.3236076831817627,4.7870707511901855,,,,,,,,,
9,409,,,,,,,,,,0.8522273898124695,1.1305077075958252,0.12311229854822159,0.2099408209323883,0.0,0.0,0.8357717394828796,1.7391208410263062,2.2849738597869873
9,409,1.1529455184936523,1.5129096508026123,0.12368084490299225,0.22402438521385193,0.0,0.0,1.5266972780227661,3.6319503784179688,6.425255298614502,,,,,,,,,
10,450,,,,,,,,,,0.8166917562484741,1.0673620700836182,0.1348237842321396,0.24107018113136292,0.0,0.0,0.8537611961364746,1.7343794107437134,1.9553629159927368
10,450,1.1922705173492432,1.683287501335144,0.11362200975418091,0.19322770833969116,0.0,0.0,0.8538458347320557,1.819854974746704,4.555415630340576,,,,,,,,,
11,491,,,,,,,,,,0.784286379814148,0.9940193891525269,0.14875632524490356,0.26845744252204895,0.0,0.0,1.0538572072982788,2.348961353302002,2.3856751918792725
11,491,1.08028244972229,1.4982930421829224,0.12548917531967163,0.22717158496379852,0.0,0.0,0.8217976689338684,1.8947536945343018,3.8399205207824707,,,,,,,,,
12,532,,,,,,,,,,0.7965587377548218,1.0223166942596436,0.12487594783306122,0.23405620455741882,0.0,0.0,0.9987079501152039,2.0111172199249268,2.16457462310791
12,532,0.9933281540870667,1.4087942838668823,0.12058638036251068,0.21182864904403687,0.0,0.0,1.0787990093231201,2.559739589691162,4.011715412139893,,,,,,,,,
