epoch,step,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
0,138,,,,,,,,,,1.5955668687820435,1.8903223276138306,0.026106614619493484,0.04304923117160797,0.0,0.0,1.033800482749939,1.993036150932312,10.222193717956543
0,138,1.2668496370315552,1.6195272207260132,0.029408935457468033,0.04884706437587738,0.0,0.0,1.0144480466842651,2.0058717727661133,9.073400497436523,,,,,,,,,
1,277,,,,,,,,,,1.5886377096176147,1.8797792196273804,0.025324735790491104,0.04163169860839844,0.0,0.0,1.0349987745285034,1.9911119937896729,10.1168794631958
1,277,1.2621166706085205,1.566098690032959,0.027119478210806847,0.045089464634656906,0.0,0.0,0.8954533934593201,1.7543286085128784,8.805022239685059,,,,,,,,,
2,416,,,,,,,,,,1.583083987236023,1.869049310684204,0.024835094809532166,0.04069666936993599,0.0,0.0,1.0352572202682495,1.9826924800872803,10.01994800567627
2,416,1.2572556734085083,1.6084012985229492,0.027459152042865753,0.04489729553461075,0.0,0.0,0.8323862552642822,1.6213291883468628,8.650203704833984,,,,,,,,,
3,555,,,,,,,,,,1.577311396598816,1.8582711219787598,0.024598542600870132,0.040287796407938004,0.0,0.0,1.0346819162368774,1.980749249458313,9.944450378417969
3,555,1.2516430616378784,1.5917434692382812,0.025294603779911995,0.04147585853934288,0.0,0.0,0.7779040336608887,1.5201860666275024,8.525035858154297,,,,,,,,,
4,694,,,,,,,,,,1.571624755859375,1.8480702638626099,0.024486050009727478,0.04006645083427429,0.0,0.0,1.0374517440795898,1.9823799133300781,9.881830215454102
4,694,1.2460328340530396,1.5736976861953735,0.025268929079174995,0.04151355102658272,0.0,0.0,0.7312483191490173,1.3937486410140991,8.417838096618652,,,,,,,,,
5,833,,,,,,,,,,1.5649877786636353,1.8369946479797363,0.024465663358569145,0.04002952575683594,0.0,0.0,1.0347552299499512,1.9778661727905273,9.813700675964355
5,833,1.2410074472427368,1.4968479871749878,0.023753130808472633,0.03867318481206894,0.0,0.0,0.6781157851219177,1.2916723489761353,8.319499015808105,,,,,,,,,
6,972,,,,,,,,,,1.5591202974319458,1.827562928199768,0.024464990943670273,0.040043655782938004,0.0,0.0,1.0406965017318726,1.987158179283142,9.758939743041992
6,972,1.235465168952942,1.537757158279419,0.025081561878323555,0.041433919221162796,0.0,0.0,0.6378926634788513,1.2074323892593384,8.232476234436035,,,,,,,,,
7,1111,,,,,,,,,,1.5520631074905396,1.8170480728149414,0.02453622780740261,0.0401412732899189,0.0,0.0,1.0380052328109741,1.9843134880065918,9.697976112365723
7,1111,1.2292793989181519,1.5652997493743896,0.022882763296365738,0.038121744990348816,0.0,0.0,0.6002978086471558,1.1524704694747925,8.151823997497559,,,,,,,,,
8,1250,,,,,,,,,,1.5449855327606201,1.8068909645080566,0.024786030873656273,0.04054958000779152,0.0,0.0,1.039202094078064,1.9884587526321411,9.641790390014648
8,1250,1.2238847017288208,1.550193428993225,0.023582300171256065,0.039402075111866,0.0,0.0,0.5609786510467529,1.0784536600112915,8.076903343200684,,,,,,,,,
9,1389,,,,,,,,,,1.5374059677124023,1.7966398000717163,0.025022262707352638,0.04096897318959236,0.0,0.0,1.036531925201416,1.9865522384643555,9.583052635192871
9,1389,1.2170323133468628,1.4792152643203735,0.02331436611711979,0.03960292041301727,0.0,0.0,0.5333048701286316,1.0092167854309082,8.006633758544922,,,,,,,,,
10,1528,,,,,,,,,,1.5298113822937012,1.7868225574493408,0.025268811732530594,0.04144640266895294,0.0,0.0,1.0399160385131836,1.9917134046554565,9.52109432220459
10,1528,1.2108402252197266,1.4914920330047607,0.02278532087802887,0.03746889904141426,0.0,0.0,0.5061107277870178,0.983978271484375,7.9373579025268555,,,,,,,,,
11,1667,,,,,,,,,,1.5215867757797241,1.7766591310501099,0.02557385340332985,0.04203234985470772,0.0,0.0,1.0414204597473145,1.9964665174484253,9.462913513183594
11,1667,1.2047927379608154,1.4895683526992798,0.025420095771551132,0.04206695780158043,0.0,0.0,0.4818611443042755,0.9186983108520508,7.8721923828125,,,,,,,,,
12,1806,,,,,,,,,,1.5135940313339233,1.767298698425293,0.025978652760386467,0.04279937595129013,0.0,0.0,1.0407434701919556,1.99673330783844,9.403253555297852
12,1806,1.1982933282852173,1.485693335533142,0.02507835067808628,0.04228026047348976,0.0,0.0,0.4675329327583313,0.9006018042564392,7.806793212890625,,,,,,,,,
13,1945,,,,,,,,,,1.5048125982284546,1.757481575012207,0.02642388455569744,0.043631959706544876,0.0,0.0,1.039292573928833,1.9964085817337036,9.340036392211914
13,1945,1.1921472549438477,1.4672973155975342,0.026693543419241905,0.044704243540763855,0.0,0.0,0.44861581921577454,0.8565622568130493,7.743176460266113,,,,,,,,,
14,2084,,,,,,,,,,1.496275544166565,1.7483354806900024,0.026761740446090698,0.044358085840940475,0.0,0.0,1.0442965030670166,2.0054454803466797,9.276633262634277
14,2084,1.1851881742477417,1.4873136281967163,0.027241433039307594,0.0461139939725399,0.0,0.0,0.4307091534137726,0.8460055589675903,7.679856300354004,,,,,,,,,
15,2223,,,,,,,,,,1.4875339269638062,1.7393779754638672,0.02720794826745987,0.045253753662109375,0.0,0.0,1.0465497970581055,2.0115082263946533,9.212121963500977
15,2223,1.1795954704284668,1.4410982131958008,0.026404036208987236,0.04480137676000595,0.0,0.0,0.4203870892524719,0.814497172832489,7.61693000793457,,,,,,,,,
16,2362,,,,,,,,,,1.478256106376648,1.730291485786438,0.027716977521777153,0.0462343692779541,0.0,0.0,1.0463266372680664,2.0145909786224365,9.148862838745117
16,2362,1.1755365133285522,1.469200849533081,0.02700761891901493,0.04570240527391434,0.0,0.0,0.4076871871948242,0.7933351397514343,7.555817604064941,,,,,,,,,
17,2501,,,,,,,,,,1.4700738191604614,1.721327781677246,0.028235310688614845,0.0472060963511467,0.0,0.0,1.0484448671340942,2.020456075668335,9.079936981201172
17,2501,1.1715724468231201,1.4904065132141113,0.027748247608542442,0.04625870659947395,0.0,0.0,0.4004342257976532,0.7727380990982056,7.496803283691406,,,,,,,,,
